review,label
Aneh sekali yaa....kranjang belanja kok loading terus g bs dicheck out....mgkn kita nggak boleh belanja yaaa....🤣🤣,Negatif
"Saya punya toko di shopee Kenapa biaya administrasi MAHAL BANGET sampai 30rb,biaya layanan 16rb sekian,padahal masih 1 provinsi. Gimana penjual bisa dapat untung Mau naikin harga pasti gk laku karna bnyak saingan, Perbaiki lagi lah biaya administrasinya Penjual gk dapet untung kalau kayak gini caranya dan toko bisa sepi dari pembeli, PARAAHHH!!!😩",Negatif
"Terkadang aplikasnya berjalan lambat walau hp dan jaringan tidak bermasalah, kalo beli barang di bawah 30rb selalu tidak ada diskon pengiriman seperti toko sebelah, terkadang barang yang dicari tidak banyak di jual bahkan tidak ada walau di toko sebelah ada dan bahkan banyak.",Negatif
"Untuk Promo Barang Dan Gratis ongkir cukup banyak, namun sayang nya Saya Dari Awal make lazada hingga Sekarang ekspedisi yg Selalu lambat dari perkiraan, Dan Kurang sesuai dengn estimasi yg di terapkan 🙏🏾🙏🏾",Negatif
"estimasi gak ngotak sampai 17 hari, kalau luar pulau masih maklum , ini cuma jarak 381km, tracking dari tanggal 29-2 , tidak update!!! , kalau gini caranya merugikan konsumen , barang pesanan jadi berantakan!!!",Negatif
Kasih bintang 1 dulu ... Karena minta di buka bantuan tidak di Bantu. Waktu proses pesanan udah Mau batal otomatis. Dan ingin ubah resi pengiriman di karenakan kurir ninja express terdekat. Udah tutup / kurir udah mudik,Negatif
"Barang sudah di bayar,barang tidak sampai,tapi pengiriman bisa sukses, lucu 😡😡😡",Negatif
"Dari dulu ampe sekarang yg paling saya ga senengin itu setiap kali buka aplikasi pasti loadingnya lama.. Ga bs d instal d tempat yg minim sinyal, kadang sinyal kuat pun ttp msh mutar muter mulu... Beraaattt servernya.. Apa lg klo lg ada event bikin pgn uninstal, soalnya loading setiap menu pasti lamaaaa😑😪😴",Negatif
"Aplikasi sampah ,bukanya mempermudah malah bikin emosi ,lemot logging aja ribet .. auto uninstall",Negatif
"Mungkin butuh peningkatan sedikit untuk aplikasinya. Setiap buka menu, pasti loading nya lama. Padahal koneksi internet lancar.",Negatif
"Kurir rekomendasi? Oh maksudnya Paket diover sana sini gitu, paket dah sampe kalimantan eh pas akhir estimasi malah balik ke jawa lagi, gimana ceritanya itu udah hampir 10 hari dan lewat estimasi pengiriman paket masih belum jelas statusnya",Negatif
"Pengalaman jual beli sih oke, fitur kaya, biaya layanan murah... Namun produk digital cukup mahal biayanya. Yang jadi PR Terbesar tim pengembang adalah membuat aplikasi yang tidak begitu berat, dan perlu UI yang lebih smooth dan ringan serta minimalis",Negatif
"kenapa ya aplikasi nya loading terus ketika buka tas? padahal saya may CO barang, eh jadi tertunda. udh ada 1 mingguan lebih nih kayak ginii. saya udh coba uninstal aplikasi nya, terus download lagi, dn log in lagi, tapi sampai detik ini ga bisa juga kebuka tas nya, loading terus. Tolong pihak Zalora, segera di atasi ya. Makasih banyak.",Negatif
Jual beli lewat olx ok juga sih ...asalkan tidak penuh dengan tipu daya...tapi sayang kebanyakan penjual tipu ..tipu...sungguh sangat disayang kan ...banyak oknum yg menyalah gunakan...,Negatif
"Iklan sangar mengganggu, kepencet dikit langsung masuk ke halaman iklan yg tertera next klo bisa buat seukuran dengan papan jual barang ukuran iklan, terlalu besar soalnya",Negatif
Setelah minta update mengapa sekarang kok gak bisa menjual lagi ya?Selalu kembali ke halaman utama.,Negatif
ada promo menarik loh bagi pengguna baru,Negatif
"meningkatkan keamanan itu bagus, tp serasa di persulit! mau ganti nomer hp aja susah ribet ga jelas. Harus ""Lampirkan buku tabungan sesuai Rekening yang terdaftar di akun bukalapak anda"" padahal akun sy belum didaftarin rekening karna sy blm punya rekening, ini salah siapa coba? akun bukalapak saya jadi ga bisa dipake lagi)): TOLONG DI BENAHI!!!!!",Negatif
"Tolonglah listing nya lebih rapi lagi, review dulu baik2 sebelum diposting. Banyak yg sengaja pasang listing yg misinformasi lokasi. Kita jadi susah buat cari listing yg benar-benar sesuai dengan filter lokasi...",Negatif
Kecewa banget sama lazbon saya hanyaa penasaran sy klik tiba2 langsung ke pinjam 5 jt dan langsung masuk ke rek sy yg jls2 saya ga masukin nomor rekening sya dan semua dana telah saya kembalikan dan sy gaterima harus membyar bunga sebesar 2.5 jt bener2 kecewa sy.,Negatif
Tidak menyarankan menggunakan Tokopedia karena pengiriman super lama walaupun dalam Kota. Saya cukup lama sebagai pengguna. Lebih memihak KURIR rekomendasi yg jelek. Membiarkan kerugian pada penjual dan pembeli. Kepercayaan itu mahal. Tapi di toped murah. Di Shoppe saja bnyk gratis ongkir dan tepat waktu,Negatif
Habis diakuisisi Astra kok tarifnya jadi naik.. Saya pikir dengan jaringan dan manajemen yg baru akan membuat aplikasi jadi lebih bagus yang ujungnya bikin tarif iklan jadi lebih terjangkau.. Biasanya pasang iklan mobil hanya 100 ribu sekarang naik jadi 125 ribu.. Saran saya segera dievaluasi kebijakan ini biar lapak Olx jadi lebih ramai lagi spt jaman Toko Bagus dulu..,Negatif
"lama banget sih pengiriman cod, mau ngubah tapi gabisa tolong fitur ditambahin lgi",Negatif
"Kecewa banget sm zalora, pesan barang malah gak nyampe2 barangnya sampai sekarang, hubungi custumer service nya janji bakal kasih info setelah 2 hari sesudah sy hubungi , eh malah gk ada sm sekali, mlh ada yg sampe WA , nanya2 paketnya udah d balas malah cmn d read doang, kecewain banget, barang boleh ori semua, tp cara pengirimannya ga jelas, ga ad tracking nya jg, kita pun sampe gk tau jasa pengiriman ap yg kirim barang kita, kecewa banget lah.",Negatif
Sangat tidak puas karena tidak bisa menjual produk didalam aplikasi ini,Negatif
"Maaf saya kasih bintang 3 dulu ya, karena cuma buka BLIBLI aja nih yang susah, loading lama, dan kalau sudah terbuka malah balik lagi sendiri, pokoknya ngeselin banget dah. Coba deh buat BLIBLI diperbaiki lagi sistemnya atau apalah itu, biar lebih enak dan nyaman kalau lagi buka. Satu lagi, setiap saya mengulas produk pakai foto itu pun balik lagi ke halaman depan, jadi gak bisa bisa. Terimakasih.",Negatif
"sorry bintang satu , jasa dari pengirim idexpress sangat tidak kompeten untuk masuk dalam bidang jasa antar barang sangat lambat . di apk sebelah sebut saja sopi udah ga ada idexpress karna sangat lambat cara kerjanya cuma di tokped yang masih di pake , buanglah jasa kurir yang memperlambat paket sangat merugikan .",Negatif
"Aplikasi nya sdh bagus hanya kalau pakai wifi dan tidak pernah erooor lagi. Tapi kalau pakai paket internet HP lemotnya poll. Sepertinya aplikasi ini masih perlu diperbaiki dan lebih diringankan lagi. Saya sdh lama dan dari awal jadi member Shopee, mau memberi masukan tapi sulitnya minta ampun di CS nya yg selalu masuk ke mesin penjawqb",Negatif
"Tokopedia serius ga sih ngasih diskonnya? udah ga bisa cod sekalinya transaksi di batalkan sistem, mana pengembalian dananya lama (pke dana). Ah elah, beda bgt sama sebelah, MENYALA SHOPEE & LAZADAKU🤩🔥",Negatif
kurir nya malas2 lasada..masa barang belum diterima dilihat diaplikasi.. Barang ditolak ditempat. Kan konyol padahal sini bner2 btuh barangnya...kurir lasada nol pokok e.. Gk nyaman belanja dilasada..gk seperti aplikasi kuning.. Sekarang gk ad orang e..bsok e diantar lagi.,Negatif
"Gara-gara olx terbaru dengan menggunakan GPS, kurang bagus krn hrs hidupkan GPS terlebih dahulu, saya rasa penggunaannya lebih bagusan olx yg sebelumnya, kalo sekarang payah",Negatif
"percuma pasang fitur highlight di iklan tapi tidak berfungsi, iklan tidak di tampilkan di atas.",Negatif
"Tolong perbaharui aplikasi lebih ringan & ringkas dipandang mata, video affiliate tolong tampilin di bawah produk toko pas mereka melihat produk agar calon pembeli bisa lihat video video tentang ulasan dari affiliator sehingga meningkatkan rasa ingin beli, fitur affiliator kurang lengkap dan lemot banget pas upload video, pemakaian tag dibatasi, SEO gimana mau kebaca, udah gitu video affiliator pas udah ke upload pecah parah.",Negatif
Bagus cuma aplikasinya suka Lola. Apalagi klo mau mengajukan pengembalian entah knpa padahal sinyal kenceng pake internetan biasa. Giliran buka shope dan ajukan pengembalian loading ga kelar2,Negatif
"Pencarian barang pakai kode daerah gak usah jauh jauh, masa cari barang daerah bandung yg ditampilkan ada daerah surabaya pas dicek ongkir mahal..dari harga barang nya..😭",Negatif
Pesen barang udah hampir satu bulan ga sampai2.. Coba email beberapa kali respon nya hanya begitu saja dan bahkan ga axda respon sama sekali,Negatif
"Ini sebenarnya sangat membantu pakai alfagift.. Tapi pakai alfagift ga menjamin bisa tanggung jawab kalo barang kurang atau salah pengantaran, bahkan barang gak ada pun ga ada pengembalian dana!!",Negatif
Aku baru saja instal aplikasi ini aku mau coba blanja receh dulu beneran atau bener,Negatif
Iklan yg di beli tidak bisa di pasang malah harus beli lagi iklan gimana ini tolong di bantu ribet bikin iklan seperti di olx beda sama dulu simple sekarang ribet,Negatif
"Masa iya e-commerce yang udah memiliki citra bagus begini bisa terjadi kesalahan input wilayah, saya pikir kenapa gak nyampe2 orderan saya taunya setelah dikonfirmasi adanya kesalahan input wilayah oleh kurirnya, berarti kurangnya komunikasi dong antar pihak zalora dengan pihak kurir dan juga tidak adanya pengecekan ulang terhadap orderanya. Kecewa sih pelayanan customer services nya juga gak bagus!",Negatif
"Kurang suka belanja di lazada, karena barang yang dijual kadang banyak yang lebih tidak sesuainya, biasanya barang di toko olshop lain agak mahal dikit ini terlalu murah saya pribadi pun agak ragu. Dan terahkir paylater tidak suport untuk beli pulsa. Bintang 0👍",Negatif
"Nyaman berbelanja, barang komplit dan branded",Negatif
"Dari segi Advertising lumayan banyak,bahkan di aplikasi musik bawaan ponsel pun ada,menurut saya ini lumayan menganggu mengingat banyak aplikasi yang apa² harus lihat iklan terlebih dahulu,saya sendiri user Tokopedia jadi saran saya untuk advertising tolong sedikit dikurangi,minimal jangan tampilkan iklan itu di aplikasi bawaan ponsel karena akan menganggu kinerja dan memakan waktu",Negatif
"Aplikasinya sih ok,cuma kalau pengiriman lewat SPX kurirnya luar biasa lama antar,brang udah sama kurir tapi ga di antar2..jadi males kalau lewat spx..lebih bertanggung jawab lewat JNT.",Negatif
"kecewa dengan ekspedisi rekomendasi SAPX, dapet JNE dan Sicepat eh dialihkan ke SAPX, tlong dong di komunikasikan SAPX nya. mungkin bakal jarang beli di Tokopedia karena pengiriman nya super lambat, dalam kota sampe 4 hari, parah bener.",Negatif
"pesan di shopee itu terbilang lama pengiriman nya,makanya saya lebih memilih belanja di lazada aja karna selain cepat juga banyak diskon dan gratis ongkir nya.hmmm sayang banget ya shopee maaf ya tapi ini fakta nya.",Negatif
"Seller satu persatu tutup toko permanen, dan tidak berjualan lagi dibuka lapak, tunggu saja kebangkrutannya, barang ada, tapi ketika di cari di kotak pencarian tidak tampil, walaupun di ketik sama persis hurupnya, macam mana pula, orang pun malas transaksi kalau susah dicari.",Negatif
"Aplikasi TOKOPEDIA sekarang terlalu banyak biaya aplikasi.. Mau pesan barang online ada biaya aplikasi jika COD ada biaya untuk metode pembayaran COD. pokoknya terlalu banyak biaya yang tidak penting.. Jadi agak males ,. Menggunakan aplikasi TOKOPEDIA",Negatif
"Parah banget, makin update malah makin error shoppee nya. Ketika mau beli pulsa, tiba"" saldo shoppee paynya tidak bisa di cek. Cache udah dihapus, bahkan sampai 3 kali uninstall shoppee. Apk lain ga ada trouble dan penyimpanan ngga terlalu penuh. Tolong diperbaiki lagi shoppee, sungguh mengecewakan sekali",Negatif
Shopee sering banget error pdhl sinyal Wifi kenceng.. Udah copot pasang aplikasi lagi beberapa hari error lagi.. Tolong diperbaiki,Negatif
Suka banget sama zalora udah bertahun2 langganan sejak 2014. Tapi kok sekarang tampilan applikasinya berubah ya? Mau lihat ukuran harus klik whislist atau keranjang dulu baru kelihatan. Bagusan yang dulu deh sekarang buat geser2 juga susah ya. Tingkatkan terus zalora. Terutama voucher tanpa batas minimal pembelian dong.,Negatif
"Maaf ya abang kurir yg kmrn setia nganter paket aq skrg aq balik lg ke Shopee soalnya dah gak banyak diskon lg sih, gratis ongkir aja subsidi nya cuma goceng koin skrg motongnya sedikit banget... Jd nanti aq bakalan balik lg kalo gratis ongkir nya 10k lg n potongan koinnya bs banyak lg.. Biar bs borong lg,, skrg aq off dlu y belanja di lazada thx buat kmrn yg udah ngasih banyak promo... Malah tambah gak nongol voucher gratis ongkirnya",Negatif
"aplikasi sangat recommended,, proses transaksi aman dan terpercaya.",Negatif
"Kasih bintang 1 dlu ya,, saya bingung dengan shopeefood nya ada biaya pengiriman, biaya layanan dan biaya lain2 tapi saya kadang ada kurir yg tarikin tarif parkir,, beda dg yg sblh cuma biaya ongkir aja, oke lah ditarikin parkir",Negatif
"kalah jauh nih OLX sm ecommerce yg lainnya, sellernya sedikit barang yg dicari jg susah ditemukan..! mending nyari di Shopee / tokped / lazada... OLX makin aneh nih, udah jelas iklan sy di edit 3 kali pas baru bikin iklan, masa ada notif iklan di tolak disangka OLX iklan duplikat.. itu di edit Karna ada penulisan huruf & angka yg salah di iklan sy, Karna sy kurang teliti cok...",Negatif
Lazada tiba2 aneh.. Udh 2bulan ini gak pernah dapet potongan ongkir atau vocer2.. Udh chat costumer service tp gk pernah ad solusi..kecewaa banget sii.. Jdi selalu ketinggalan event...mungkin emng harus beralih ke toko ijo atau toko oren dah,Negatif
"Selesai di upgrade kok malah hancur lokasi gk bisa di buka pokok nya rusak udah , kembalikan ke semula saja ,sementara aplikasi saya hapus menunggu perbaikan ke awal sebelum di upgrade kembalikan seperti awal saja.",Negatif
"Gw pake dari jaman Toko Bagus... sekarang olx koncolll... dari bintang 5 kita turunin ke 1 aja bintangnya, buka dikit, iklan, buka dikit, iklan... nge ganggu woiiiii.... kira2 aja pasang iklannya.. buseettt mana iklan pinjol lahi",Negatif
"Skrg tiap mau iklan otomotif dipersulit, iklan tdk langsung ditayangkan tp ditahan dlu be2rapa hari, ini sudah 3hari iklan sy jg blm dikeluarkan. Pdhl sy jg harus membayar 99rb unt 1x iklan, krn iklan mobil hny dibatasi 1 dalam be2rapa bln. Knp jadi seribet ini olx? Makin kesini makin dipersulit bkn malah dipermudah! Iklannya jg makin banyak, tiap klik keluar vidio iklan, sangat mengganggu sekali! Tolong dibenahi donk sistemnya, lama kelamaan makin bnyk yg MALES iklan disni.",Negatif
"Kecewa belanja di zalora, karna 2 kali kesalahan & penanganan yang terlalu lama, komplain di balas komputer atau AI, dan mesti ngetik berkali2 baru bisa live chat dengan gak ngerti orang atau masih Ai karena ada namanya seperti orang , yang pasti kalo ada komplain gak bikin nyaman pembeli menurut pengalaman saya",Negatif
"Saya pengguna Spinjam, dgn fitur yg sudah diupdate skrang, SANGAT KURANG PUAS!!! Saya pelanggan dgn tidak ada keterlambatan dalam pembayaran, dgb fitur ini khawatir terlambat karena jumlah pembayaran tidak seperti dulu!",Negatif
"Tolong untuk menghapus notifikasi live,video,games dengan cara di swipe (geser) saja, agar cepat...kalau dengan tekan lama / 2x pencet sangat ribet tidak efisisen",Negatif
"Proses komplain barang hilang sangat lambat , order dari tanggal 05 april , estimasi tanggal 10 paling lambat tapi status paket tidak berubah sama sekali dan di ajukan klaim barang hilang , lalu konfirmasi ke pihak kurir yaitu sicepat dan memang paket hilang , setelah seminggu pada tanggal 18 april seller pun verifikasi dokumen untuk asuransi barang hilang , tanggal 30 april klaim di terima , maks tanggal 3 mei dana kembali tapi sampai 04 mei dana refund belum masuk",Negatif
Saya langganan highligh 3 bulan. Namun cuma bisa dipakai 2 bulan. Kembalikan Bisa uang saya.,Negatif
"Mau jual di olx autos tapi corolla altis ga ada, coba tolong di masukin semua merk mobil, jadi susah jual nya kalau begini. Trims.",Negatif
"Pilihannya JNE Reg, tp pas di cek ternyata JNE cmn sampai jkt, lempar lagi dengan kurir lain, alhasil g bisa mantau karena resi tg dikasi cm mentok di jakarta, dan sampe skrg paket belum diterima, cek resi cmn di jakarta doang awowkwk, wong pilih JNE reg kok tp di lempar lagi, kebijakan tolol ini namanya, buat apa kasi resi tp g bs di cek 🤣🤣🤣",Negatif
Napa sih skrg banyak bgt iklan mna iklan lama bgt ga bisa di skip,Negatif
gokil udah make dari 2022 cs sama masalah pengiriman gaada perubahan. cukup sekian dan terimkasih!,Negatif
"Market Place yang baik, sayangnya semakin kesini aplikasinya semakin tidak bersahabat dgn hp low end (review lama) Review baru Makin kesini bukalapak makin kelaut, * banner Popup mengganggu * biaya layanan makin merugikan * voucher belanja ga masuk akal * promo ga menarik dan gimmick semata * ongkir termahal dari sekian platform aplikasi kompetitor * pengalaman buruk beli pulsa tapi dikirimnya pulsa transferan + lama banget * BUKALAPAK SEPERTI HENDAK MERENCANAKAN MENGGALI KUBURNYA SENDIRI.",Negatif
"Gak salah juga kata orang-orang yang lain, yang udah dari awal belanja online pakai apk ini makin kesini makin berat bawaan dari apk inituh. Makin kesini makin bingung jadinya mau belanja online di aplikasi mana?? gak ada yang lebih tinggi lagi ratingnya, percuma deh banyak apk belanja online tapi kegunaan nya sama-sama jelekk 😐😐",Negatif
"aplikasi bagus, bersaing sama toko sebelah",Negatif
"Kecewa banget sama Tokopedia yang sekarang, baru buka aja fetching userdatanya lama banget, ada kisaran 5 menitan baru bisa dipakai search barnya",Negatif
pelayanan yang kurang memuaskan buat pelanggan orderan batal dan saldo 850k tertahan udah sebulan lebih belum cair dan gak ada perkembangan sama sekali terakhir kali ini aja deh order disini,Negatif
"Ini aplikasi sebenarnya bagus, asuransi nya ada dan vocer diskonnya gede2 Tapi sayangnya sistim kurir rekomendasi nya ampas banget, mana ga bisa dipilih Padahal ongkir bayar full tapi malah dikasih ekspedisi busuk yang lelet banget (S***) Di halaman kurir rekomendasi nya padahal ada JNE & JNT yang bagus, tapi malah dikasih yang buruk Entah ini permainan monopoli Tokopedia ntah apa Semoga kedepannya diperbaiki masalah ekspedisi ini",Negatif
Sy pelapak yg sdh dirugikan oleh pembeli yang curang atau ini pembelajaran buat saya kedepannya dalam jual beli. Tolong tindak pembeli yang seperti itu. Walaupun ada aplikasi lain dan sy sdh dikecewakan sy tetap menggunakan aplikasi BL karena sy sudah menghasilkan beberapa uang dari jual beli barang. Terimakasih bukalapak semoga menjadi aplikasi no 1 dan bijak dalam menyelesaikan komplen antara pembeli dan pelapak.,Negatif
"Pesanan belum terkirim ini gimana ya?, Kalo 2hari ga sampai saldo masuk kepenjual ,terus yang pembeli dapet apa? Pesanan ga sampai malah kehilangan duit ,makin kecewa",Negatif
"kenapa sekarang OLX banyak iklan bermunculan . sangat meresahkan pengguna. kita pasang iklan it g gratis. iklan liar. nongol trs saat lgi scrol iklan. sungguh menjengkel kan blm lagi top up saldo iklan naik g kira"". 30% cok.",Negatif
"Bagus, APLIKASI BUKALAPAK tidak lemod/lemood/lemot di hp saya yang sudah lumayan penuh penyimpanan nya. LANCAR semua dan saya pakai WiFi. Informasi barang sampai mananya juga singkat padat jelas. Tidak panjang lebar seperti aplikasi sebelah. Terimakasih",Negatif
"Semenjak merge dengan Gojek, Setiap bulan ketika limit gopay latter nya baru dipakai 15% sudah terblokir, alasan nya penilaian kredit kurang. Kalau penilaian kredit kurang, kenapa kalian kasih limit? Jawaban BOT selalu di copas. Sorry this app not recommended, please use another apps.",Negatif
"Shopee apaan sih gasuka bgt knpa? Trolinya nohh error yg bnr aja pilih barang buat co aja lemot minta ampun susahh, lag bgt kek rusak ayo dong bantuuu gmna nihh ga nyaman bagetttt, klo yg lain dh oke semua trolinya iniiii susahh tau mengganggu kenyamanan pas lgi belanja",Negatif
"Sebelum nya transaksi lancar, baru kali ini ada kendala paket hilang, dan udah mengajukan barang hilang proses nya sudah berbulan bulan belum ada pengambilan dana refund, gak besar nominal tapi agak kecewa dengan penanganan nya yang lambat, terkesan mengabaikan pembeli 😓",Negatif
"Pesan barang.....tapi datang tidak sesuai, jauh berbeda ama pesanan...yg jelas pasti kecewa.....sangat kecewa, sepertinya permainan para pengirim/logistik/kurir.....tolong di perhatikan pesanan2 yg laen....",Negatif
"Toped ngasih diskon 50% max.20rb, HORE banget c.. Ya tapi kurirnya ngak bermutu, pesanan saya dari tgl.30/03/24 sampai skrg blm sampai. Pdhl dari depok ke bogor, 4 hari 4 malam statusnya masih 'telah tiba di sorting center bogor'. Ngak ada yg antar ke rumah. Parah... Belum satu lagi nich pesanan saya, pake ID express, tauk kapan sampai rumahnya. Jangan2 11 - 12 sama expedisi di atas. Hadeuh tolong donk perhatikan juga expedisinya. Saya ngerti koq saat ini sedang padat pengiriman sana sini.",Negatif
"Kenapa aplikasi selalu berhenti sendiri? Aplikasi sangat lemot, pakai hp dengan memori & ram besar, pakai jaringan yang bagus, tetap saja lemot. Game shopee pets arcade mode gratisnya ga adil, nyawa kembali ada disaat terakhir kali kita hidup di hari sebelumnya. Nonton Shopee video dengan durasi 1 menit, cuma dapet 2 koin, sangat sedikit sekali. Pengiriman paket sangat lama. Shopee pets dan shopee bubblenya kenapa gabisa? Mohon solusinya.",Negatif
barangnya kadang tidak sesuai dengan keinginan dan hp nya tidak bisa dinyalaka saya sangat kecewa dan kurirnya kadang2 menyebalkan biasa nya dulu kirim nya biasa nya siang sekarang malam2 baru datang dan kadang2 kurirnya bicaranya kurang mengenak kan mending yg lain kirim nya pas sesuai jadwal dan bisa diandal kan,Negatif
"khusus iklan mobil bekas harga tertera tidak sesuai dengan harga jualnya, ada harga cash lah harga kredit lah, bikin pegel yg lihat. harusnya pihak OLX menertibkan iklan2 seperti itu jadi lebih efisien bagi yg lihat.terimakasih",Negatif
Kenapa bisa hangus saldo dari dana yg saya kaitkan ke Bukalapak aplikasi ini tidak bisa di percaya lagi,Negatif
"Wajar jarang pake,sudah susah laku kebanyakan iklan pas lihat brg mau di beli",Negatif
"maaf ini dari bintang 5 saya ubah ke bintang 1. Saya tdk mudeng kenapa akun saya dk blokir ya? saya uda mencapai level anggota tertinggi dan selalu blanja disini, kalau memang gt mending saya pindah ke aplikasi sebelah aja..",Negatif
"System terlalu ribet dan sulit. Untuk mengganti nomor telepon saja pakai bukti riwayat pembelian berikut nomor transaksinya. Sedangkan riwayat pembelian itu sudah bertahun tahun yang lalu, dan sudah terhapus di riwayat transaksi. Jadi tidak bisa mengganti nomor telepon. nomor telepon yang terdaftar sudah tidak aktif. Hadeeh, mau belanja gak bisa lagi. Hapus akun pun dibuat ribet dan akhirnya gak bisa juga. Ya sudah, auto uninstall aplikasi aja. Pakai merchant sebelah aja 😌 apk udah gak guna👎",Negatif
"Mohon maaf saya turunin untuk bintangnya, karena saya kecewa saya sudah pakai OLX dari jaman toko bagus lalu berubah menjadi OLX. Saya kecewa karena barang yang ingin saya jual di properti harus menunggu selama 365 hari atau membayar 95rb/iklannya ini sungguh mengecewakan buat sayaaa!!!! Tolong dirubah kebijakannya OLX!🙏",Negatif
ada bug terbaru yg harus di perbiki teruntuk pihak lazada ada bug yg saya sebut itu bug lag atau bug jaringan tolong perbaiki bug ini soal nya setiap saya melihat ulasan org lain selalu lag tapi saat mencari baju atau barang lain lancar lancar saja,Negatif
"Sistem kurir rekomendasi yg kata nya lebih akurat tapi hasil nya paket sampe lebih lama dari pada layanan cargo, kurir rekomendasi tapi pengiriman jakarta bandung bisa sampe 7 hari. Gratis ongkir g bisa pilih jasa expedisi dan harus selalu kurir rekomendasi. Hilangkan kurir rekomendasi bintang saya ubah",Negatif
"Barang yang diterima mengecewakan dan proses return menyulitkan (pribadi), terimakasih.",Negatif
"untuk UI dan UX aplikasi sudah benar2 berubah dan lebih terasa ringan plus responsive. dari segi aplikasi memang BL terbaik, tpi dari segi kepercayaan belanja mungkin masih belum, entah kenapa saya lebih suka belanja di toko sebelah. belanja ke BL itu cuman karena ada promo menguntungkan saja. dan untuk Flash Sale, Serbu, dan sejenisnya itu justru mengurangi kepercayaan saya karena buat saya jadi jengkel. gak masuk akal aja, saya yakin itu cuma trik marketing untk gaet pelanggan, tapi kebalik.",Negatif
"Aplikasi ora jelas, pesan barang hari senin gak muncul terus, giliran udah pesan di Aplikasi sebelah eh hari selasa siang baru di acc, gak nyaman pake Aplikasi ini ah.",Negatif
"Tolonglah gajelas banget ga bisa login akun,udh reset password udh berhasil giliran mau login udh bener password msih ga bisa login apk rusak !",Negatif
aplikasi banyak nipunya voucher diskon produk tertentu tapi di coba semua tidak bisa seharusnya tambahkan klik produk yang bisa di belanjakan biar jelas.. apalagi game permainan dapat hadiah udah mau beres muter-muter bolak balik ya ga selesai selesai lah,Negatif
Barang udah di beli produk pas saya test pada rusak biasanya dari produk kabel data dan charger HP gak ada yang bagus dan oli motor matic juga banyak yang palsu barang tolong di perbaiki pedagang nya udah mahal barang palsu capek deh 😓😡😡 terimakasih,Negatif
"Ya Allah karena tergiur harga murah, saya belanja di blibli. Order tuker tambah barang, barang udh dianter tp barang yg mau dituker gk di ACC Walhasil barang baru gk jd diturunin. Dan dr tgl 7, refundnya belum dibalikin. Cs cma bilang tunggu 0-3 hari. Masa pelayanan publik lebaranan enggk ada yg shifting. Heemmm kapok",Negatif
"Tolong diperbaiki lagi, untuk yg kesekian kalinya ,karna kmrin aku dapet orderan fiktif cod, karna yg trima anak aku jadi main bayar aja, udah ngadu ke wa resmi lazada g ada respon, tolong ditindak lanjutin para oknum yg suka kirim orderan fiktif, untuk penjual mesen barang sering dikirim kurang tolong juga ditindak, klo begini jadi males blanja di lazada mending ke toko online sebelah",Negatif
Sumpah Kalah jauh sama marketplace Facebook. Ngetik kalo gak spesifik gak bisa muncul. Udah gak se rekomen 3-5 tahun dulu lah. Semoga bisa improve,Negatif
"Saldo Dana saya raib sebesar 1.650.000 tanpa melakukan transaksi apa2..Aplikasi BL bisa auto transaksi sendiri..yang saya inginkan saldo dana saya balik 100%..Tingkat keamanan aplikasi nya mana..Ujung ujung tetap tidak ada pengembalian dana yang raib. Saya rugi, bukalapak tak akan ganti.",Negatif
"Saya kecewa setelah bukalapak bekerja sama dengan DANA, untuk mencairkan uang harus foto KTP segala macam kaya mau daftar cicilan. Sangat tidak efisien harus menggunakan 2 aplikasi. Dulu ketika masih pakai bukadompet sangat mudah. Ketika uang dari pembeli masuk bisa langsung ditransfer ke rekebing pribadi. Sekarang mau transfer harus akun premium, saya daftar akun DANA premium sulit sekali dengan alasan foto identitas kurang jelas",Negatif
pembayaran gopaylaternya hanya bisa d pake pas akhir bulan doank.klo awal bulan ilang alias ndak muncul d pilihan pembayaran padahal limit jga masih banyak.makanya lebih seneng belanja d aplikasi orange skarang.limit paylaterq d aplikasi orange 4jta dan bisa d pake kapan pun jga ga harus nunggu akhir bulan.,Negatif
"Sangat mengecewakan, saya pengguna baru dan coba melakukan transaksi menggunakan voucher pengguna baru, ketika sudah bayar tiba tiba uang langsung di refund dan pesanan dibatalkan oleh sistem. Kocak",Negatif
"yg mau download dan beli disini mestiurungkan niat tdk bs return pdhl yg dtg mainan sy sdh terbuka , roda copot dll barang rusak dikirim harus terima2 aja",Negatif
"Kenapa lemot susah masuk kalau kaya gini sampai 1 Minggu sampai dengan tanggal 1 ,saya mau bayar cicilan tidak bisa gara gara lemot nanti ya di salahkan yang punya utang terlambat bayar pada sophee lemot .",Negatif
"Aplikasi yg sangat mengecewakan, saya tiga kali checkout barang beda"" tpi ga ada yg dtng. Padahal udh dalam perjalanan, sebelumnya aman"" saja. Benar"" kecewa sama shoope, katanya doang tepat waktu",Negatif
"Saya kecewa dengan shopee. Saya mengajukan keluhan pengembalian dana pembatalan tiket pesawat tp ditolak kemudian di diberi travel credit dan parahnya travel credit tersebut tdk bisa diredeem. Ketika saya sudah pesan tiket diplatform lain, shopee baru ngasih cara redeem. Sungguh telat pemberitahuannya. Saya minta kembali limit saya tp tanggapan shopee sama saja. ""tidak bisa"". Padahal diketerangan "" Dapat dikembalikan"". Saya sudah komplai menghubungi shopee 22x. Kembalikan limit saya segera.",Negatif
